"No.","Time","Source","Destination","Protocol","Length","Info"
"4019","27.855913200","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=265001 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4020","27.855913200","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=266461 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4021","27.855913200","14.102.231.208","10.35.99.145","TCP","2974","80  >  56382 [PSH, ACK] Seq=267921 Ack=1014 Win=49152 Len=2920 [TCP PDU reassembled in 4500]"
"4022","27.855913200","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=270841 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4023","27.856099200","10.35.99.145","14.102.231.208","TCP","54","56382  >  80 [ACK] Seq=1014 Ack=272301 Win=130816 Len=0"
"4024","27.857218400","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=272301 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4025","27.857218400","14.102.231.208","10.35.99.145","TCP","4434","80  >  56382 [PSH, ACK] Seq=273761 Ack=1014 Win=49152 Len=4380 [TCP PDU reassembled in 4500]"
"4026","27.857218400","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=278141 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4027","27.857218400","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=279601 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4028","27.857218400","14.102.231.208","10.35.99.145","TCP","7354","80  >  56382 [PSH, ACK] Seq=281061 Ack=1014 Win=49152 Len=7300 [TCP PDU reassembled in 4500]"
"4029","27.857403700","10.35.99.145","14.102.231.208","TCP","54","56382  >  80 [ACK] Seq=1014 Ack=288361 Win=130816 Len=0"
"4030","27.857924900","14.102.231.208","10.35.99.145","TCP","2974","80  >  56382 [PSH, ACK] Seq=288361 Ack=1014 Win=49152 Len=2920 [TCP PDU reassembled in 4500]"
"4031","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=291281 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4032","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=292741 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4033","27.857924900","14.102.231.208","10.35.99.145","TCP","7354","80  >  56382 [PSH, ACK] Seq=294201 Ack=1014 Win=49152 Len=7300 [TCP PDU reassembled in 4500]"
"4034","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=301501 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4035","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=302961 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4036","27.857924900","14.102.231.208","10.35.99.145","TCP","2974","80  >  56382 [PSH, ACK] Seq=304421 Ack=1014 Win=49152 Len=2920 [TCP PDU reassembled in 4500]"
"4037","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=307341 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4038","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=308801 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4039","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=310261 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4040","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=311721 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4041","27.857924900","14.102.231.208","10.35.99.145","TCP","2974","80  >  56382 [PSH, ACK] Seq=313181 Ack=1014 Win=49152 Len=2920 [TCP PDU reassembled in 4500]"
"4042","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=316101 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4043","27.857924900","14.102.231.208","10.35.99.145","TCP","2974","80  >  56382 [PSH, ACK] Seq=317561 Ack=1014 Win=49152 Len=2920 [TCP PDU reassembled in 4500]"
"4044","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=320481 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4045","27.857924900","14.102.231.208","10.35.99.145","TCP","7354","80  >  56382 [PSH, ACK] Seq=321941 Ack=1014 Win=49152 Len=7300 [TCP PDU reassembled in 4500]"
"4046","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=329241 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4047","27.857924900","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=330701 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4048","27.858153100","10.35.99.145","14.102.231.208","TCP","54","56382  >  80 [ACK] Seq=1014 Ack=332161 Win=130816 Len=0"
"4049","27.859178500","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=332161 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4050","27.859178500","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=333621 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4051","27.859178500","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [PSH, ACK] Seq=335081 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4052","27.859178500","14.102.231.208","10.35.99.145","TCP","1514","80  >  56382 [ACK] Seq=336541 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4053","27.859178500","14.102.231.208","10.35.99.145","TCP","14654","80  >  56382 [PSH, ACK] Seq=338001 Ack=1014 Win=49152 Len=14600 [TCP PDU reassembled in 4500]"
"4054","27.859366800","10.35.99.145","14.102.231.208","TCP","54","56382  >  80 [ACK] Seq=1014 Ack=352601 Win=261888 Len=0"
"4055","27.859761600","14.102.231.208","10.35.99.145","TCP","4434","80  >  56382 [PSH, ACK] Seq=352601 Ack=1014 Win=49152 Len=4380 [TCP PDU reassembled in 4500]"
"4056","27.859761600","172.217.24.3","10.35.99.145","TCP","66","443  >  54010 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"4057","27.859996700","10.35.99.145","14.102.231.208","TCP","54","56382  >  80 [ACK] Seq=1014 Ack=356981 Win=261888 Len=0"
"4058","27.860080200","10.35.99.145","172.217.24.3","TCP","54","54010  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4059","27.861284500","10.35.99.145","172.217.24.3","TCP","1466","54010  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 4060]"
"4060","27.861284500","10.35.99.145","172.217.24.3","TLSv1.3","463","Client Hello (SNI=ssl.gstatic.com)"
"4061","27.907791100","10.35.99.145","172.217.24.3","QUIC","1292","Initial, DCID=1430b42d1da48759, PKN: 4, CRYPTO, PING, PING, PADDING, PING, PING, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING"
"4062","27.930564200","172.217.24.3","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4063","27.930564200","172.217.24.3","10.35.99.145","TCP","1466","443  >  56297 [PSH, ACK] Seq=1413 Ack=1726 Win=275456 Len=1412 [TCP PDU reassembled in 4064]"
"4064","27.930564200","172.217.24.3","10.35.99.145","TLSv1.3","1314","Application Data"
"4065","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56384 [ACK] Seq=216451 Ack=676 Win=49152 Len=1460 [TCP PDU reassembled in 4357]"
"4066","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=327776 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4067","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=329236 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4068","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=330696 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4069","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=332156 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4070","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=333616 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4071","27.930564200","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=335076 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4072","27.930564200","14.102.231.208","10.35.99.145","TCP","2974","[TCP Retransmission] 80  >  56381 [PSH, ACK] Seq=336536 Ack=1007 Win=49152 Len=2920 [TCP PDU reassembled in 4235]"
"4073","27.930844000","10.35.99.145","14.102.231.208","TCP","66","56384  >  80 [ACK] Seq=676 Ack=217911 Win=130816 Len=0 SLE=261711 SRE=263171"
"4074","27.930986900","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=329236 Win=130816 Len=0 SLE=377416 SRE=394516"
"4075","27.931025100","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=330696 Win=130816 Len=0 SLE=377416 SRE=394516"
"4076","27.931063400","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=332156 Win=130816 Len=0 SLE=377416 SRE=394516"
"4077","27.931098200","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=333616 Win=130816 Len=0 SLE=377416 SRE=394516"
"4078","27.931132900","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=335076 Win=130816 Len=0 SLE=377416 SRE=394516"
"4079","27.931167100","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=336536 Win=130816 Len=0 SLE=377416 SRE=394516"
"4080","27.931224800","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=339456 Win=130816 Len=0 SLE=377416 SRE=394516"
"4081","27.931272000","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=1726 Ack=4085 Win=65280 Len=0"
"4082","27.931394600","150.171.22.11","10.35.99.145","TLSv1.3","246","Server Hello"
"4083","27.931394600","150.171.22.11","10.35.99.145","TLSv1.3","4434","Change Cipher Spec"
"4084","27.931394600","14.102.231.208","10.35.99.145","TCP","5894","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=339456 Ack=1007 Win=49152 Len=5840 [TCP PDU reassembled in 4235]"
"4085","27.931394600","150.171.22.11","10.35.99.145","TLSv1.3","279","Application Data"
"4086","27.931518200","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=345296 Win=130816 Len=0 SLE=377416 SRE=394516"
"4087","27.931563300","10.35.99.145","150.171.22.11","TCP","54","56298  >  443 [ACK] Seq=449 Ack=4798 Win=65280 Len=0"
"4088","27.936049800","10.35.99.145","172.217.24.3","TLSv1.3","128","Change Cipher Spec, Application Data"
"4089","27.936825900","10.35.99.145","172.217.24.3","TCP","54","63633  >  443 [FIN, ACK] Seq=1758 Ack=1 Win=65280 Len=0"
"4090","27.937169200","10.35.99.145","172.217.24.3","TLSv1.3","146","Application Data"
"4091","27.937770900","10.35.99.145","172.217.24.3","TLSv1.3","583","Application Data"
"4092","27.937932900","10.35.99.145","172.217.24.3","TLSv1.3","164","Application Data"
"4093","27.944516500","10.35.99.145","150.171.22.11","TCP","54","56298  >  443 [FIN, ACK] Seq=449 Ack=4798 Win=65280 Len=0"
"4094","27.948303600","172.217.24.3","10.35.99.145","TCP","54","443  >  63633 [ACK] Seq=1 Ack=1759 Win=268032 Len=0"
"4095","27.953719400","10.35.99.145","150.171.22.11","TCP","66","54011  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4096","27.956789700","172.217.24.3","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4097","27.956789700","172.217.24.3","10.35.99.145","TCP","1466","443  >  54010 [PSH, ACK] Seq=1413 Ack=1822 Win=268032 Len=1412 [TCP PDU reassembled in 4098]"
"4098","27.956789700","172.217.24.3","10.35.99.145","TLSv1.3","1314","Application Data"
"4099","27.956789700","172.217.24.3","10.35.99.145","SSL","1466","[TCP Previous segment not captured] , Continuation Data"
"4100","27.956789700","172.217.24.3","10.35.99.145","SSL","1315","Continuation Data"
"4101","27.956907300","10.35.99.145","172.217.24.3","TCP","66","[TCP Dup ACK 4015#1] 63633  >  443 [ACK] Seq=1759 Ack=1 Win=65280 Len=0 SLE=1413 SRE=2825"
"4102","27.956964800","10.35.99.145","172.217.24.3","TCP","66","[TCP Dup ACK 4015#2] 63633  >  443 [ACK] Seq=1759 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4086"
"4103","27.956981700","10.35.99.145","172.217.24.3","TCP","54","54010  >  443 [ACK] Seq=1822 Ack=4085 Win=65280 Len=0"
"4104","27.958783000","10.35.99.145","172.217.24.3","TLSv1.3","128","Change Cipher Spec, Application Data"
"4105","27.967368900","14.102.231.208","10.35.99.145","TCP","1514","[TCP Previous segment not captured] 80  >  56382 [ACK] Seq=393481 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
"4106","27.967479000","10.35.99.145","14.102.231.208","TCP","66","[TCP Dup ACK 4057#1] 56382  >  80 [ACK] Seq=1014 Ack=356981 Win=261888 Len=0 SLE=393481 SRE=394941"
"4107","27.999305600","172.217.24.3","10.35.99.145","TCP","54","443  >  63633 [FIN, ACK] Seq=4086 Ack=1759 Win=268032 Len=0"
"4108","27.999373700","10.35.99.145","172.217.24.3","TCP","66","[TCP Dup ACK 4015#3] 63633  >  443 [ACK] Seq=1759 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4086"
"4109","28.000765200","172.217.24.3","10.35.99.145","TLSv1.3","1014","Application Data, Application Data"
"4110","28.001426200","10.35.99.145","172.217.24.3","TLSv1.3","85","Application Data"
"4111","28.001763500","172.217.24.3","10.35.99.145","TLSv1.3","85","Application Data"
"4112","28.007150300","172.217.24.3","10.35.99.145","TLSv1.3","504","Application Data"
"4113","28.007298700","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2562 Ack=5526 Win=65280 Len=0"
"4114","28.011611600","10.35.99.145","172.217.24.3","TLSv1.3","89","Application Data"
"4115","28.012783800","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4116","28.012981000","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2597 Ack=6938 Win=65280 Len=0"
"4117","28.034845500","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4118","28.034845500","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4119","28.034845500","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4120","28.034845500","0a:97:29:bc:51:06","CloudNetwork_9f:7e:9f","ARP","42","Who has 10.35.99.145? Tell 10.35.99.221"
"4121","28.034961200","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2597 Ack=11174 Win=65280 Len=0"
"4122","28.035079500","CloudNetwork_9f:7e:9f","0a:97:29:bc:51:06","ARP","42","10.35.99.145 is at 2c:98:11:9f:7e:9f"
"4123","28.071091500","10.35.99.145","10.35.99.221","DNS","91","Standard query 0x9d87 A settings-win.data.microsoft.com"
"4124","28.153588900","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4125","28.153730500","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2597 Ack=12586 Win=65280 Len=0"
"4126","28.153829500","172.217.24.3","10.35.99.145","TLSv1.3","603","Application Data"
"4127","28.153852000","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2597 Ack=13135 Win=64768 Len=0"
"4128","28.153974500","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data, Application Data"
"4129","28.153974500","172.217.24.3","10.35.99.145","TLSv1.3","220","Application Data"
"4130","28.154004600","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2597 Ack=14713 Win=65280 Len=0"
"4131","28.154799100","10.35.99.145","172.217.24.3","TLSv1.3","93","Application Data"
"4132","28.158447500","10.35.99.145","172.217.24.3","TLSv1.3","89","Application Data"
"4133","28.164596700","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4134","28.164596700","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4135","28.164596700","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56384 [ACK] Seq=217911 Ack=676 Win=49152 Len=1460 [TCP PDU reassembled in 4357]"
"4136","28.164771200","10.35.99.145","14.102.231.208","TCP","66","56384  >  80 [ACK] Seq=676 Ack=219371 Win=130816 Len=0 SLE=261711 SRE=263171"
"4137","28.164877500","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2671 Ack=17537 Win=65280 Len=0"
"4138","28.165058000","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4139","28.165144700","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2671 Ack=18949 Win=65280 Len=0"
"4140","28.174930000","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4141","28.174930000","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=345296 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4142","28.174930000","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [PSH, ACK] Seq=346756 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4143","28.174930000","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [ACK] Seq=348216 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4144","28.174930000","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56381 [PSH, ACK] Seq=349676 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4145","28.175107700","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=346756 Win=130816 Len=0 SLE=377416 SRE=394516"
"4146","28.175228400","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=348216 Win=130816 Len=0 SLE=377416 SRE=394516"
"4147","28.175268600","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=349676 Win=130816 Len=0 SLE=377416 SRE=394516"
"4148","28.175304200","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=351136 Win=130816 Len=0 SLE=377416 SRE=394516"
"4149","28.175327100","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2671 Ack=20361 Win=65280 Len=0"
"4150","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=351136 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4151","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [PSH, ACK] Seq=352596 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4152","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=354056 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4153","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [PSH, ACK] Seq=355516 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4154","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=356976 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4155","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [PSH, ACK] Seq=358436 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4156","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=359896 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4157","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [PSH, ACK] Seq=361356 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4158","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=362816 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4159","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [PSH, ACK] Seq=364276 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4160","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=365736 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4161","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [PSH, ACK] Seq=367196 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4162","28.205700600","14.102.231.208","10.35.99.145","TCP","1514","[TCP Out-Of-Order] 80  >  56381 [ACK] Seq=368656 Ack=1007 Win=49152 Len=1460 [TCP PDU reassembled in 4235]"
"4163","28.205700600","150.171.22.11","10.35.99.145","TCP","54","443  >  56298 [ACK] Seq=4798 Ack=450 Win=65536 Len=0"
"4164","28.205700600","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4165","28.205700600","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4166","28.205700600","20.106.86.13","10.35.99.145","TLSv1.2","96","Application Data"
"4167","28.205700600","20.106.86.13","10.35.99.145","TCP","54","443  >  56385 [FIN, ACK] Seq=4314 Ack=2550 Win=12583680 Len=0"
"4168","28.205700600","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4169","28.205700600","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4170","28.205700600","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4171","28.205899100","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=352596 Win=130816 Len=0 SLE=377416 SRE=394516"
"4172","28.206012500","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=354056 Win=130816 Len=0 SLE=377416 SRE=394516"
"4173","28.206043000","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=355516 Win=130816 Len=0 SLE=377416 SRE=394516"
"4174","28.206063100","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=356976 Win=130816 Len=0 SLE=377416 SRE=394516"
"4175","28.206079300","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=358436 Win=130816 Len=0 SLE=377416 SRE=394516"
"4176","28.206097400","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=359896 Win=130816 Len=0 SLE=377416 SRE=394516"
"4177","28.206112800","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=361356 Win=130816 Len=0 SLE=377416 SRE=394516"
"4178","28.206127600","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=362816 Win=130816 Len=0 SLE=377416 SRE=394516"
"4179","28.206144700","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=364276 Win=130816 Len=0 SLE=377416 SRE=394516"
"4180","28.206161400","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=365736 Win=130816 Len=0 SLE=377416 SRE=394516"
"4181","28.206181800","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=367196 Win=130816 Len=0 SLE=377416 SRE=394516"
"4182","28.206198700","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=368656 Win=130816 Len=0 SLE=377416 SRE=394516"
"4183","28.206215800","10.35.99.145","14.102.231.208","TCP","66","56381  >  80 [ACK] Seq=1007 Ack=370116 Win=130816 Len=0 SLE=377416 SRE=394516"
"4184","28.206286200","10.35.99.145","20.106.86.13","TCP","54","56385  >  443 [RST, ACK] Seq=2550 Ack=4314 Win=0 Len=0"
"4185","28.206340300","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2671 Ack=27421 Win=65280 Len=0"
"4186","28.224524400","10.35.99.221","10.35.99.145","DNS","222","Standard query response 0x9d87 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-wus3-1.westus3.cloudapp.azure.com A 20.106.86.13"
"4187","28.227419900","10.35.99.145","20.106.86.13","TCP","66","54012  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4188","28.258673000","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4189","28.258829700","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2671 Ack=28833 Win=65280 Len=0"
"4190","28.261254700","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4191","28.261254700","172.217.24.3","10.35.99.145","TLSv1.3","1014","Application Data, Application Data"
"4192","28.261254700","172.217.24.3","10.35.99.145","TLSv1.3","1466","Application Data"
"4193","28.261254700","172.217.24.3","10.35.99.145","TLSv1.3","677","Application Data"
"4194","28.261254700","172.217.24.3","10.35.99.145","TCP","54","443  >  56297 [ACK] Seq=32280 Ack=2597 Win=278272 Len=0"
"4195","28.261254700","150.171.22.11","10.35.99.145","TCP","66","443  >  54011 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"4196","28.261531800","10.35.99.145","172.217.24.3","TCP","54","56297  >  443 [ACK] Seq=2671 Ack=32280 Win=65280 Len=0"
"4197","28.261601600","10.35.99.145","150.171.22.11","TCP","54","54011  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4198","28.267377000","14.102.231.208","10.35.99.145","TCP","1514","[TCP Retransmission] 80  >  56382 [ACK] Seq=356981 Ack=1014 Win=49152 Len=1460 [TCP PDU reassembled in 4500]"
